28,\N,12,2,18,\N,2019-05-02 10:11:18,1,\N,2019-05-02 10:12:03,\N,true
29,\N,12,2,19,\N,2019-05-02 10:11:18,1,\N,2019-05-02 10:12:03,\N,true
30,\N,12,2,20,\N,2019-05-02 10:11:18,1,\N,2019-05-02 10:12:03,\N,true
31,\N,12,2,17,\N,2019-05-02 10:11:18,1,\N,2019-05-02 10:12:03,\N,true
32,\N,12,1,\N,7,2019-05-02 10:12:03,2,\N,2019-05-02 12:28:48,\N,false
43,\N,17,2,26,\N,2019-05-13 10:16:15,1,\N,2019-05-13 10:17:00,\N,true
44,\N,17,2,27,\N,2019-05-13 10:16:15,1,\N,2019-05-13 10:17:00,\N,true
45,\N,17,2,28,\N,2019-05-13 10:16:15,1,\N,2019-05-13 10:17:00,\N,true
46,\N,17,2,25,\N,2019-05-13 10:16:15,1,\N,2019-05-13 10:17:00,\N,true
47,\N,17,1,\N,10,2019-05-13 10:17:00,2,\N,2019-05-13 12:33:45,\N,false
48,\N,19,2,32,\N,2019-05-13 10:38:21,1,\N,2019-05-13 10:39:06,\N,true
49,\N,19,2,29,\N,2019-05-13 10:38:21,1,\N,2019-05-13 10:39:06,\N,true
50,\N,19,2,30,\N,2019-05-13 10:38:21,1,\N,2019-05-13 10:39:06,\N,true
51,\N,19,2,31,\N,2019-05-13 10:38:21,1,\N,2019-05-13 10:39:06,\N,true
52,\N,19,1,\N,11,2019-05-13 10:39:06,2,\N,2019-05-13 12:55:51,\N,false
53,\N,24,2,38,\N,2019-05-14 10:08:27,1,\N,2019-05-14 10:09:12,\N,true
54,\N,24,2,39,\N,2019-05-14 10:08:27,1,\N,2019-05-14 10:09:12,\N,true
55,\N,24,2,40,\N,2019-05-14 10:08:27,1,\N,2019-05-14 10:09:12,\N,true
56,\N,24,2,37,\N,2019-05-14 10:08:27,1,\N,2019-05-14 10:09:12,\N,true
57,\N,24,1,\N,12,2019-05-14 10:09:12,2,\N,2019-05-14 12:25:57,\N,false
58,\N,26,2,35,\N,2019-05-14 10:34:15,1,\N,2019-05-14 10:35:00,\N,true
59,\N,26,2,36,\N,2019-05-14 10:34:15,1,\N,2019-05-14 10:35:00,\N,true
60,\N,26,2,33,\N,2019-05-14 10:34:15,1,\N,2019-05-14 10:35:00,\N,true
61,\N,26,2,34,\N,2019-05-14 10:34:15,1,\N,2019-05-14 10:35:00,\N,true
62,\N,26,1,\N,13,2019-05-14 10:35:00,2,\N,2019-05-14 12:51:45,\N,false
63,\N,29,2,45,\N,2019-05-14 14:09:02,1,\N,2019-05-14 14:09:47,\N,true
64,\N,29,2,46,\N,2019-05-14 14:09:02,1,\N,2019-05-14 14:09:47,\N,true
65,\N,29,2,47,\N,2019-05-14 14:09:02,1,\N,2019-05-14 14:09:47,\N,true
66,\N,29,2,48,\N,2019-05-14 14:09:02,1,\N,2019-05-14 14:09:47,\N,true
67,\N,29,1,\N,14,2019-05-14 14:09:47,2,\N,2019-05-14 16:26:32,\N,false
69,\N,34,2,52,\N,2019-05-15 10:09:38,1,\N,2019-05-15 10:10:23,\N,true
70,\N,34,2,49,\N,2019-05-15 10:09:38,1,\N,2019-05-15 10:10:23,\N,true
71,\N,34,2,50,\N,2019-05-15 10:09:38,1,\N,2019-05-15 10:10:23,\N,true
72,\N,34,2,51,\N,2019-05-15 10:09:38,1,\N,2019-05-15 10:10:23,\N,true
73,\N,34,1,\N,15,2019-05-15 10:10:23,2,\N,2019-05-15 12:27:08,\N,false
74,\N,36,2,56,\N,2019-05-15 10:42:12,1,\N,2019-05-15 10:42:57,\N,true
75,\N,36,2,54,\N,2019-05-15 10:42:12,1,\N,2019-05-15 10:42:57,\N,true
76,\N,36,2,55,\N,2019-05-15 10:42:12,1,\N,2019-05-15 10:42:57,\N,true
77,\N,36,2,53,\N,2019-05-15 10:42:12,1,\N,2019-05-15 10:42:57,\N,true
78,\N,36,1,\N,16,2019-05-15 10:42:57,2,\N,2019-05-15 12:59:42,\N,false
79,\N,39,2,59,\N,2019-05-15 14:08:39,1,\N,2019-05-15 14:09:24,\N,true
80,\N,39,2,60,\N,2019-05-15 14:08:39,1,\N,2019-05-15 14:09:24,\N,true
81,\N,39,2,57,\N,2019-05-15 14:08:39,1,\N,2019-05-15 14:09:24,\N,true
82,\N,39,2,58,\N,2019-05-15 14:08:39,1,\N,2019-05-15 14:09:24,\N,true
83,\N,39,1,\N,17,2019-05-15 14:09:24,2,\N,2019-05-15 16:26:09,\N,false
91,\N,43,2,64,\N,2019-05-15 14:32:15,1,\N,2019-05-15 14:33:00,\N,true
92,\N,43,2,62,\N,2019-05-15 14:32:15,1,\N,2019-05-15 14:33:00,\N,true
93,\N,43,2,61,\N,2019-05-15 14:32:15,1,\N,2019-05-15 14:33:00,\N,true
97,\N,46,2,73,\N,2019-05-15 14:39:55,1,\N,2019-05-15 14:40:40,\N,true
98,\N,46,2,71,\N,2019-05-15 14:39:55,1,\N,2019-05-15 14:40:40,\N,true
99,\N,46,2,72,\N,2019-05-15 14:39:55,1,\N,2019-05-15 14:40:40,\N,true
100,\N,46,2,70,\N,2019-05-15 14:39:55,1,\N,2019-05-15 14:40:40,\N,true
101,\N,46,1,\N,19,2019-05-15 14:40:40,2,\N,2019-05-15 16:57:25,\N,false
104,\N,49,2,76,\N,2019-05-16 10:10:18,1,\N,2019-05-16 10:11:03,\N,true
105,\N,49,2,77,\N,2019-05-16 10:10:18,1,\N,2019-05-16 10:11:03,\N,true
106,\N,49,2,74,\N,2019-05-16 10:10:18,1,\N,2019-05-16 10:11:03,\N,true
107,\N,49,2,75,\N,2019-05-16 10:10:18,1,\N,2019-05-16 10:11:03,\N,true
108,\N,49,1,\N,20,2019-05-16 10:11:03,2,\N,2019-05-16 12:27:48,\N,false
109,\N,51,2,81,\N,2019-05-16 10:37:54,1,\N,2019-05-16 10:38:39,\N,true
110,\N,51,2,79,\N,2019-05-16 10:37:54,1,\N,2019-05-16 10:38:39,\N,true
111,\N,51,2,80,\N,2019-05-16 10:37:54,1,\N,2019-05-16 10:38:39,\N,true
112,\N,51,2,78,\N,2019-05-16 10:37:54,1,\N,2019-05-16 10:38:39,\N,true
113,\N,51,1,\N,21,2019-05-16 10:38:39,2,\N,2019-05-16 12:55:24,\N,false
114,\N,53,2,84,\N,2019-05-16 15:23:20,1,\N,2019-05-16 15:24:05,\N,true
115,\N,53,2,85,\N,2019-05-16 15:23:20,1,\N,2019-05-16 15:24:05,\N,true
116,\N,53,2,82,\N,2019-05-16 15:23:20,1,\N,2019-05-16 15:24:05,\N,true
117,\N,53,2,83,\N,2019-05-16 15:23:20,1,\N,2019-05-16 15:24:05,\N,true
118,\N,53,1,\N,22,2019-05-16 15:24:05,2,\N,2019-05-16 17:40:50,\N,false
119,\N,57,2,87,\N,2019-05-17 10:39:14,1,\N,2019-05-17 10:39:59,\N,true
120,\N,57,2,88,\N,2019-05-17 10:39:14,1,\N,2019-05-17 10:39:59,\N,true
121,\N,57,2,86,\N,2019-05-17 10:39:14,1,\N,2019-05-17 10:39:59,\N,true
122,\N,57,2,89,\N,2019-05-17 10:39:14,1,\N,2019-05-17 10:39:59,\N,true
123,\N,57,1,\N,23,2019-05-17 10:39:59,2,\N,2019-05-17 12:56:44,\N,false
139,\N,62,2,90,\N,2019-05-17 14:40:52,1,\N,2019-05-17 14:41:22,\N,true
140,\N,62,2,91,\N,2019-05-17 14:40:52,1,\N,2019-05-17 14:41:22,\N,true
141,\N,62,2,92,\N,2019-05-17 14:40:52,1,\N,2019-05-17 14:41:22,\N,true
142,\N,62,2,93,\N,2019-05-17 14:40:52,1,\N,2019-05-17 14:41:22,\N,true
143,\N,62,1,\N,27,2019-05-17 14:41:22,2,\N,2019-05-17 16:58:07,\N,false
144,\N,63,2,96,\N,2019-05-17 15:11:50,1,\N,2019-05-17 15:12:20,\N,true
145,\N,63,2,97,\N,2019-05-17 15:11:50,1,\N,2019-05-17 15:12:20,\N,true
146,\N,63,2,94,\N,2019-05-17 15:11:50,1,\N,2019-05-17 15:12:20,\N,true
147,\N,63,2,95,\N,2019-05-17 15:11:50,1,\N,2019-05-17 15:12:20,\N,true
148,\N,63,1,\N,28,2019-05-17 15:12:20,2,\N,2019-05-17 17:29:05,\N,false
156,\N,71,2,105,\N,2019-05-20 10:44:46,1,\N,2019-05-20 10:45:16,\N,true
157,\N,71,2,103,\N,2019-05-20 10:44:46,1,\N,2019-05-20 10:45:16,\N,true
158,\N,71,2,104,\N,2019-05-20 10:44:46,1,\N,2019-05-20 10:45:16,\N,true
159,\N,71,2,102,\N,2019-05-20 10:44:46,1,\N,2019-05-20 10:45:16,\N,true
160,\N,71,1,\N,30,2019-05-20 10:45:16,2,\N,2019-05-20 13:02:01,\N,false
161,\N,72,2,108,\N,2019-05-20 12:39:07,1,\N,2019-05-20 12:39:37,\N,true
162,\N,72,2,109,\N,2019-05-20 12:39:07,1,\N,2019-05-20 12:39:37,\N,true
163,\N,72,2,106,\N,2019-05-20 12:39:07,1,\N,2019-05-20 12:39:37,\N,true
164,\N,72,2,107,\N,2019-05-20 12:39:07,1,\N,2019-05-20 12:39:37,\N,true
165,\N,72,1,\N,31,2019-05-20 12:39:37,2,\N,2019-05-20 14:56:22,\N,false
166,\N,74,2,113,\N,2019-05-20 13:03:36,1,\N,2019-05-20 13:04:06,\N,true
167,\N,74,2,111,\N,2019-05-20 13:03:36,1,\N,2019-05-20 13:04:06,\N,true
168,\N,74,2,112,\N,2019-05-20 13:03:36,1,\N,2019-05-20 13:04:06,\N,true
169,\N,74,2,110,\N,2019-05-20 13:03:36,1,\N,2019-05-20 13:04:06,\N,true
170,\N,74,1,\N,32,2019-05-20 13:04:06,2,\N,2019-05-20 15:20:51,\N,false
171,\N,75,2,116,\N,2019-05-20 14:50:28,1,\N,2019-05-20 14:50:58,\N,true
172,\N,75,2,117,\N,2019-05-20 14:50:28,1,\N,2019-05-20 14:50:58,\N,true
173,\N,75,2,114,\N,2019-05-20 14:50:28,1,\N,2019-05-20 14:50:58,\N,true
174,\N,75,2,115,\N,2019-05-20 14:50:28,1,\N,2019-05-20 14:50:58,\N,true
175,\N,75,1,\N,33,2019-05-20 14:50:58,2,\N,2019-05-20 17:07:43,\N,false
176,\N,77,2,121,\N,2019-05-21 10:11:15,1,\N,2019-05-21 10:11:45,\N,true
177,\N,77,2,120,\N,2019-05-21 10:11:15,1,\N,2019-05-21 10:11:45,\N,true
178,\N,77,2,118,\N,2019-05-21 10:11:15,1,\N,2019-05-21 10:11:45,\N,true
179,\N,79,2,124,\N,2019-05-21 10:13:01,1,\N,2019-05-21 10:13:31,\N,true
180,\N,79,2,125,\N,2019-05-21 10:13:01,1,\N,2019-05-21 10:13:31,\N,true
181,\N,79,2,122,\N,2019-05-21 10:13:01,1,\N,2019-05-21 10:13:31,\N,true
182,\N,79,2,123,\N,2019-05-21 10:13:01,1,\N,2019-05-21 10:13:31,\N,true
183,\N,79,1,\N,34,2019-05-21 10:13:31,2,\N,2019-05-21 12:30:16,\N,false
184,\N,82,2,132,\N,2019-05-21 10:24:12,1,\N,2019-05-21 10:24:42,\N,true
185,\N,82,2,133,\N,2019-05-21 10:24:12,1,\N,2019-05-21 10:24:42,\N,true
186,\N,82,2,130,\N,2019-05-21 10:24:12,1,\N,2019-05-21 10:24:42,\N,true
187,\N,82,2,131,\N,2019-05-21 10:24:12,1,\N,2019-05-21 10:24:42,\N,true
188,\N,82,1,\N,35,2019-05-21 10:24:42,2,\N,2019-05-21 12:41:27,\N,false
189,\N,84,2,135,\N,2019-05-21 10:36:02,1,\N,2019-05-21 10:36:32,\N,true
190,\N,84,2,136,\N,2019-05-21 10:36:02,1,\N,2019-05-21 10:36:32,\N,true
191,\N,84,2,134,\N,2019-05-21 10:36:02,1,\N,2019-05-21 10:36:32,\N,true
192,\N,84,2,137,\N,2019-05-21 10:36:02,1,\N,2019-05-21 10:36:32,\N,true
193,\N,84,1,\N,36,2019-05-21 10:36:32,2,\N,2019-05-21 12:53:17,\N,false
194,\N,85,2,141,\N,2019-05-21 11:12:35,1,\N,2019-05-21 11:13:05,\N,true
195,\N,85,2,139,\N,2019-05-21 11:12:35,1,\N,2019-05-21 11:13:05,\N,true
196,\N,85,2,140,\N,2019-05-21 11:12:35,1,\N,2019-05-21 11:13:05,\N,true
197,\N,85,2,138,\N,2019-05-21 11:12:35,1,\N,2019-05-21 11:13:05,\N,true
198,\N,85,1,\N,37,2019-05-21 11:13:05,2,\N,2019-05-21 13:29:50,\N,false
199,\N,89,2,144,\N,2019-05-21 12:52:27,1,\N,2019-05-21 12:52:57,\N,true
200,\N,89,2,145,\N,2019-05-21 12:52:27,1,\N,2019-05-21 12:52:57,\N,true
201,\N,89,2,142,\N,2019-05-21 12:52:27,1,\N,2019-05-21 12:52:57,\N,true
202,\N,89,2,143,\N,2019-05-21 12:52:27,1,\N,2019-05-21 12:52:57,\N,true
203,\N,89,1,\N,38,2019-05-21 12:52:57,2,\N,2019-05-21 15:09:42,\N,false
204,\N,92,2,149,\N,2019-05-21 15:05:17,1,\N,2019-05-21 15:05:47,\N,true
205,\N,92,2,147,\N,2019-05-21 15:05:17,1,\N,2019-05-21 15:05:47,\N,true
206,\N,92,2,148,\N,2019-05-21 15:05:17,1,\N,2019-05-21 15:05:47,\N,true
207,\N,92,2,146,\N,2019-05-21 15:05:17,1,\N,2019-05-21 15:05:47,\N,true
208,\N,92,1,\N,39,2019-05-21 15:05:47,2,\N,2019-05-21 17:22:32,\N,false
209,\N,93,2,152,\N,2019-05-21 15:21:05,1,\N,2019-05-21 15:21:35,\N,true
210,\N,93,2,153,\N,2019-05-21 15:21:05,1,\N,2019-05-21 15:21:35,\N,true
211,\N,93,2,150,\N,2019-05-21 15:21:05,1,\N,2019-05-21 15:21:35,\N,true
212,\N,93,2,151,\N,2019-05-21 15:21:05,1,\N,2019-05-21 15:21:35,\N,true
213,\N,93,1,\N,40,2019-05-21 15:21:35,2,\N,2019-05-21 17:38:20,\N,false
214,\N,96,2,157,\N,2019-05-22 12:13:30,1,\N,2019-05-22 12:14:00,\N,true
215,\N,96,2,156,\N,2019-05-22 12:13:30,1,\N,2019-05-22 12:14:00,\N,true
216,\N,96,2,155,\N,2019-05-22 12:13:30,1,\N,2019-05-22 12:14:00,\N,true
217,\N,96,2,154,\N,2019-05-22 12:13:30,1,\N,2019-05-22 12:14:00,\N,true
218,\N,96,1,\N,41,2019-05-22 12:14:00,2,\N,2019-05-22 14:30:45,\N,false
219,\N,97,2,161,\N,2019-05-22 12:28:00,1,\N,2019-05-22 12:28:30,\N,true
