28,\N,12,2,18,\N,2019-05-02 10:11:18,1,\N,2019-05-02 10:12:03,\N,true
220,\N,97,2,160,\N,2019-05-22 12:28:00,1,\N,2019-05-22 12:28:30,\N,true
221,\N,97,2,159,\N,2019-05-22 12:28:00,1,\N,2019-05-22 12:28:30,\N,true
222,\N,97,2,158,\N,2019-05-22 12:28:00,1,\N,2019-05-22 12:28:30,\N,true
223,\N,97,1,\N,42,2019-05-22 12:28:30,2,\N,2019-05-22 14:45:15,\N,false
224,\N,98,2,165,\N,2019-05-22 14:16:52,1,\N,2019-05-22 14:17:22,\N,true
225,\N,98,2,164,\N,2019-05-22 14:16:52,1,\N,2019-05-22 14:17:22,\N,true
226,\N,98,2,163,\N,2019-05-22 14:16:52,1,\N,2019-05-22 14:17:22,\N,true
227,\N,98,2,162,\N,2019-05-22 14:16:52,1,\N,2019-05-22 14:17:22,\N,true
228,\N,98,1,\N,43,2019-05-22 14:17:22,2,\N,2019-05-22 16:34:07,\N,false
232,\N,101,2,169,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
233,\N,101,2,168,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
234,\N,101,2,167,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
235,\N,101,2,166,\N,2019-05-22 14:30:07,1,\N,2019-05-22 14:30:37,\N,true
236,\N,101,1,\N,44,2019-05-22 14:30:37,2,\N,2019-05-22 16:47:22,\N,false
237,\N,104,2,177,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
238,\N,104,2,176,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
239,\N,104,2,175,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
240,\N,104,2,174,\N,2019-05-23 11:20:01,1,\N,2019-05-23 11:20:31,\N,true
241,\N,104,1,\N,45,2019-05-23 11:20:31,2,\N,2019-05-23 13:37:16,\N,false
242,\N,106,2,181,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
243,\N,106,2,180,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
244,\N,106,2,179,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
245,\N,106,2,178,\N,2019-05-23 13:44:12,1,\N,2019-05-23 13:44:42,\N,true
246,\N,106,1,\N,46,2019-05-23 13:44:42,2,\N,2019-05-23 16:01:27,\N,false
247,\N,107,2,185,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
248,\N,107,2,184,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
249,\N,107,2,183,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
250,\N,107,2,182,\N,2019-05-23 14:08:24,1,\N,2019-05-23 14:08:54,\N,true
251,\N,107,1,\N,47,2019-05-23 14:08:54,2,\N,2019-05-23 16:25:39,\N,false
252,\N,108,2,189,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
253,\N,108,2,188,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
254,\N,108,2,187,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
255,\N,108,2,186,\N,2019-05-23 17:14:46,1,\N,2019-05-23 17:15:16,\N,true
256,\N,108,1,\N,48,2019-05-23 17:15:16,2,\N,2019-05-23 19:32:01,\N,false
257,\N,110,2,193,\N,2019-05-24 13:11:45,1,\N,2019-05-24 13:12:15,\N,true
258,\N,110,2,192,\N,2019-05-24 13:11:45,1,\N,2019-05-24 13:12:15,\N,true
259,\N,110,2,191,\N,2019-05-24 13:11:45,1,\N,2019-05-24 13:12:15,\N,true
260,\N,110,2,190,\N,2019-05-24 13:11:45,1,\N,2019-05-24 13:12:15,\N,true
261,\N,110,1,\N,49,2019-05-24 13:12:15,2,\N,2019-05-24 15:29:00,\N,false
262,\N,118,2,201,\N,2019-05-28 11:31:37,1,\N,2019-05-28 11:32:07,\N,true
263,\N,118,2,200,\N,2019-05-28 11:31:37,1,\N,2019-05-28 11:32:07,\N,true
264,\N,118,2,199,\N,2019-05-28 11:31:37,1,\N,2019-05-28 11:32:07,\N,true
265,\N,118,2,198,\N,2019-05-28 11:31:37,1,\N,2019-05-28 11:32:07,\N,true
266,\N,118,1,\N,50,2019-05-28 11:32:07,2,\N,2019-05-28 13:48:52,\N,false
282,\N,123,2,205,\N,2019-05-28 11:45:20,1,\N,2019-05-28 11:45:50,\N,true
283,\N,123,2,204,\N,2019-05-28 11:45:20,1,\N,2019-05-28 11:45:50,\N,true
284,\N,123,2,203,\N,2019-05-28 11:45:20,1,\N,2019-05-28 11:45:50,\N,true
285,\N,123,2,202,\N,2019-05-28 11:45:20,1,\N,2019-05-28 11:45:50,\N,true
286,\N,123,1,\N,54,2019-05-28 11:45:50,2,\N,2019-05-28 14:02:35,\N,false
319,\N,131,2,219,\N,2019-05-28 20:03:50,1,\N,2019-05-28 20:04:20,\N,true
320,\N,131,2,220,\N,2019-05-28 20:03:50,1,\N,2019-05-28 20:04:20,\N,true
321,\N,131,2,221,\N,2019-05-28 20:03:50,1,\N,2019-05-28 20:04:20,\N,true
322,\N,131,2,222,\N,2019-05-28 20:03:50,1,\N,2019-05-28 20:04:20,\N,true
323,\N,131,1,\N,61,2019-05-28 20:04:20,2,\N,2019-05-28 22:21:05,\N,false
324,\N,135,2,224,\N,2019-05-28 20:13:48,1,\N,2019-05-28 20:14:18,\N,true
325,\N,135,2,225,\N,2019-05-28 20:13:48,1,\N,2019-05-28 20:14:18,\N,true
326,\N,135,2,226,\N,2019-05-28 20:13:48,1,\N,2019-05-28 20:14:18,\N,true
327,\N,135,2,223,\N,2019-05-28 20:13:48,1,\N,2019-05-28 20:14:18,\N,true
328,\N,135,1,\N,62,2019-05-28 20:14:18,2,\N,2019-05-28 22:31:03,\N,false
329,\N,136,2,229,\N,2019-05-28 20:17:44,1,\N,2019-05-28 20:18:14,\N,true
330,\N,136,2,230,\N,2019-05-28 20:17:44,1,\N,2019-05-28 20:18:14,\N,true
331,\N,136,2,227,\N,2019-05-28 20:17:44,1,\N,2019-05-28 20:18:14,\N,true
332,\N,136,2,228,\N,2019-05-28 20:17:44,1,\N,2019-05-28 20:18:14,\N,true
333,\N,136,1,\N,63,2019-05-28 20:18:14,2,\N,2019-05-28 22:34:59,\N,false
363,\N,142,2,231,\N,2019-05-28 22:23:56,1,\N,2019-05-28 22:24:26,\N,true
364,\N,142,2,232,\N,2019-05-28 22:23:56,1,\N,2019-05-28 22:24:26,\N,true
365,\N,142,2,233,\N,2019-05-28 22:23:56,1,\N,2019-05-28 22:24:26,\N,true
366,\N,142,2,234,\N,2019-05-28 22:23:56,1,\N,2019-05-28 22:24:26,\N,true
367,\N,142,1,\N,69,2019-05-28 22:24:26,2,\N,2019-05-29 00:41:11,\N,false
368,\N,147,2,238,\N,2019-05-29 10:17:09,1,\N,2019-05-29 10:17:39,\N,true
369,\N,147,2,237,\N,2019-05-29 10:17:09,1,\N,2019-05-29 10:17:39,\N,true
370,\N,147,2,236,\N,2019-05-29 10:17:09,1,\N,2019-05-29 10:17:39,\N,true
371,\N,147,2,235,\N,2019-05-29 10:17:09,1,\N,2019-05-29 10:17:39,\N,true
372,\N,147,1,\N,70,2019-05-29 10:17:39,2,\N,2019-05-29 12:34:24,\N,false
373,\N,148,2,242,\N,2019-05-29 10:17:30,1,\N,2019-05-29 10:18:00,\N,true
374,\N,148,2,241,\N,2019-05-29 10:17:30,1,\N,2019-05-29 10:18:00,\N,true
375,\N,148,2,240,\N,2019-05-29 10:17:30,1,\N,2019-05-29 10:18:00,\N,true
376,\N,148,2,239,\N,2019-05-29 10:17:30,1,\N,2019-05-29 10:18:00,\N,true
377,\N,148,1,\N,71,2019-05-29 10:18:00,2,\N,2019-05-29 12:34:45,\N,false
378,\N,149,2,246,\N,2019-05-29 11:14:53,1,\N,2019-05-29 11:15:23,\N,true
379,\N,149,2,245,\N,2019-05-29 11:14:53,1,\N,2019-05-29 11:15:23,\N,true
380,\N,149,2,244,\N,2019-05-29 11:14:53,1,\N,2019-05-29 11:15:23,\N,true
381,\N,149,2,243,\N,2019-05-29 11:14:53,1,\N,2019-05-29 11:15:23,\N,true
382,\N,149,1,\N,72,2019-05-29 11:15:23,2,\N,2019-05-29 13:32:08,\N,false
383,\N,151,2,250,\N,2019-05-29 11:15:37,1,\N,2019-05-29 11:16:07,\N,true
384,\N,151,2,249,\N,2019-05-29 11:15:37,1,\N,2019-05-29 11:16:07,\N,true
385,\N,151,2,248,\N,2019-05-29 11:15:37,1,\N,2019-05-29 11:16:07,\N,true
386,\N,151,2,247,\N,2019-05-29 11:15:37,1,\N,2019-05-29 11:16:07,\N,true
387,\N,151,1,\N,73,2019-05-29 11:16:07,2,\N,2019-05-29 13:32:52,\N,false
388,\N,153,2,258,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
389,\N,153,2,257,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
390,\N,153,2,256,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
391,\N,153,2,255,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
392,\N,153,2,254,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
393,\N,153,2,253,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
394,\N,153,2,252,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
395,\N,153,2,251,\N,2019-05-29 13:30:13,1,\N,2019-05-29 13:30:43,\N,true
396,\N,153,1,\N,74,2019-05-29 13:30:43,2,\N,2019-05-29 15:47:28,\N,false
397,\N,153,1,\N,75,2019-05-29 13:30:43,2,\N,2019-05-29 15:47:28,\N,false
403,\N,159,2,274,\N,2019-05-30 11:25:15,1,\N,2019-05-30 11:25:45,\N,true
404,\N,159,2,271,\N,2019-05-30 11:25:15,1,\N,2019-05-30 11:25:45,\N,true
405,\N,159,2,272,\N,2019-05-30 11:25:15,1,\N,2019-05-30 11:25:45,\N,true
406,\N,159,2,273,\N,2019-05-30 11:25:15,1,\N,2019-05-30 11:25:45,\N,true
407,\N,159,1,\N,77,2019-05-30 11:25:45,2,\N,2019-05-30 13:42:30,\N,false
413,\N,161,2,277,\N,2019-05-30 11:42:15,1,\N,2019-05-30 11:42:45,\N,true
414,\N,161,2,278,\N,2019-05-30 11:42:15,1,\N,2019-05-30 11:42:45,\N,true
415,\N,161,2,275,\N,2019-05-30 11:42:15,1,\N,2019-05-30 11:42:45,\N,true
416,\N,161,2,276,\N,2019-05-30 11:42:15,1,\N,2019-05-30 11:42:45,\N,true
417,\N,161,1,\N,79,2019-05-30 11:42:45,2,\N,2019-05-30 13:59:30,\N,false
418,\N,163,2,217,\N,2019-05-30 13:24:28,1,\N,2019-05-30 13:24:58,\N,true
419,\N,163,2,218,\N,2019-05-30 13:24:28,1,\N,2019-05-30 13:24:58,\N,true
420,\N,163,2,214,\N,2019-05-30 13:24:28,1,\N,2019-05-30 13:24:58,\N,true
421,\N,163,2,215,\N,2019-05-30 13:24:28,1,\N,2019-05-30 13:24:58,\N,true
422,\N,163,2,216,\N,2019-05-30 13:24:28,1,\N,2019-05-30 13:24:58,\N,true
423,\N,163,1,\N,80,2019-05-30 13:24:58,2,\N,2019-05-30 15:41:43,\N,false
429,\N,166,2,283,\N,2019-05-30 14:08:15,1,\N,2019-05-30 14:08:45,\N,true
430,\N,166,2,284,\N,2019-05-30 14:08:15,1,\N,2019-05-30 14:08:45,\N,true
431,\N,166,2,285,\N,2019-05-30 14:08:15,1,\N,2019-05-30 14:08:45,\N,true
432,\N,166,2,286,\N,2019-05-30 14:08:15,1,\N,2019-05-30 14:08:45,\N,true
433,\N,166,1,\N,82,2019-05-30 14:08:45,2,\N,2019-05-30 16:25:30,\N,false
439,\N,169,2,297,\N,2019-05-31 13:18:15,1,\N,2019-05-31 13:18:45,\N,true
440,\N,169,2,298,\N,2019-05-31 13:18:15,1,\N,2019-05-31 13:18:45,\N,true
441,\N,169,2,295,\N,2019-05-31 13:18:15,1,\N,2019-05-31 13:18:45,\N,true
442,\N,169,2,296,\N,2019-05-31 13:18:15,1,\N,2019-05-31 13:18:45,\N,true
443,\N,169,1,\N,84,2019-05-31 13:18:45,2,\N,2019-05-31 15:35:30,\N,false
444,\N,171,2,294,\N,2019-05-31 14:12:12,1,\N,2019-05-31 14:12:42,\N,true
445,\N,171,2,293,\N,2019-05-31 14:12:12,1,\N,2019-05-31 14:12:42,\N,true
446,\N,171,2,292,\N,2019-05-31 14:12:12,1,\N,2019-05-31 14:12:42,\N,true
447,\N,171,2,291,\N,2019-05-31 14:12:12,1,\N,2019-05-31 14:12:42,\N,true
448,\N,171,1,\N,85,2019-05-31 14:12:42,2,\N,2019-05-31 16:29:27,\N,false
449,\N,172,2,301,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
450,\N,172,2,299,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
451,\N,172,2,302,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
452,\N,172,2,300,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
453,\N,172,1,\N,86,2019-06-02 16:10:53,2,\N,2019-06-02 18:27:38,\N,false
454,\N,174,2,303,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
455,\N,174,2,304,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
456,\N,174,2,305,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
457,\N,174,2,306,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
458,\N,174,1,\N,87,2019-06-03 13:15:25,2,\N,2019-06-03 15:32:10,\N,false
459,\N,176,2,307,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
460,\N,176,2,308,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
461,\N,176,2,309,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
462,\N,176,2,310,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
463,\N,176,1,\N,88,2019-06-03 14:21:38,2,\N,2019-06-03 16:38:23,\N,false
